0.000139683	-438728.58	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	9011.19,1329.72,1360.15,1408.94,1451.24,1486.1,1514.89,1538.94,1559.39,1576.93,1599.41,1599.41,1623.15,1623.15,1642.16,1642.16,1657.59,1657.59,1670.29,1670.29,1680.77,1680.77,1689.32,1689.32,1696.19,1696.19,1701.4,1701.4,1704.86,1704.86,1706.22,1706.22,1704.68,1704.68,1698.11,1698.11,1679.23,1679.23,984.446,984.446
0.000144752	-433199.35	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	38197.9,1419.84,1346.34,1351.81,1374.61,1399.94,1423.94,1445.69,1465.21,1482.6,1505.72,1505.72,1530.95,1530.95,1551.66,1551.66,1568.69,1568.69,1582.76,1582.76,1594.31,1594.31,1603.52,1603.52,1610.62,1610.62,1615.45,1615.45,1617.81,1617.81,1617.06,1617.06,1611.83,1611.83,1598.77,1598.77,1566.67,1566.67,563.96,563.96
0.00014647	-435153.33	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	136502,2010.44,1770.21,1672.29,1626.33,1603.97,1593.67,1589.94,1590,1592.08,1597.45,1597.45,1605.73,1605.73,1614.11,1614.11,1621.68,1621.68,1628.22,1628.22,1633.56,1633.56,1637.42,1637.42,1639.74,1639.74,1640.16,1640.16,1638.24,1638.24,1633.1,1633.1,1623.04,1623.04,1604.09,1604.09,1563.25,1563.25,388.332,388.332
0.000146221	-440355.26	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	229539,2644.98,2387.78,2194.61,2062.78,1973.86,1913.22,1871.09,1841.22,1819.62,1797.44,1797.44,1779.26,1779.26,1768.39,1768.39,1761.34,1761.34,1756.36,1756.36,1752.32,1752.32,1748.36,1748.36,1743.96,1743.96,1738.47,1738.47,1731.2,1731.2,1721.05,1721.05,1706.07,1706.07,1681.93,1681.93,1634.83,1634.83,301.83,301.83
0.000144812	-445501.68	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	249364,3049.08,3079.42,2846.88,2626.89,2458.71,2335.3,2244.63,2176.89,2125.38,2068.59,2068.59,2017.61,2017.61,1983.19,1983.19,1958.55,1958.55,1939.92,1939.92,1925.05,1925.05,1912.23,1912.23,1900.48,1900.48,1888.78,1888.78,1876.19,1876.19,1861.41,1861.41,1842.37,1842.37,1814.69,1814.69,1764.63,1764.63,253.253,253.253
0.000143014	-449253.70	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	246461,3277.43,3797.29,3582.55,3276.05,3018.77,2822.86,2675.87,2564.4,2478.57,2382.45,2382.45,2294.76,2294.76,2234.5,2234.5,2190.85,2190.85,2157.8,2157.8,2131.7,2131.7,2110,2110,2091.13,2091.13,2073.71,2073.71,2056.57,2056.57,2038.27,2038.27,2016.82,2016.82,1988.12,1988.12,1939.78,1939.78,222.706,222.706
0.00014125	-451665.45	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	237099,3268.07,4382.24,4266.71,3904.19,3569.44,3306.23,3105.76,2952.56,2834.09,2700.6,2700.6,2578.48,2578.48,2494.34,2494.34,2433.44,2433.44,2387.61,2387.61,2351.89,2351.89,2322.88,2322.88,2298.48,2298.48,2277.06,2277.06,2257.26,2257.26,2237.64,2237.64,2216.5,2216.5,2190.6,2190.6,2150.77,2150.77,201.647,201.647
0.00013969	-453196.10	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	225447,3018.72,4701.03,4768.63,4406.4,4027.7,3718.45,3479,3294.52,3151.24,2989.37,2989.37,2841.23,2841.23,2739.34,2739.34,2665.99,2665.99,2611.32,2611.32,2569.35,2569.35,2536.07,2536.07,2509.01,2509.01,2486.36,2486.36,2466.76,2466.76,2448.96,2448.96,2431.85,2431.85,2413.85,2413.85,2391.61,2391.61,186.218,186.218
0.000138377	-454174.22	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	213561,2604.73,4712.96,5016.98,4716.76,4338.88,4014.27,3757.56,3557.78,3401.73,3225,3225,3063.38,3063.38,2952.69,2952.69,2873.73,2873.73,2815.72,2815.72,2772.13,2772.13,2738.61,2738.61,2712.59,2712.59,2692.24,2692.24,2676.37,2676.37,2664.17,2664.17,2655.57,2655.57,2651.55,2651.55,2658.27,2658.27,174.441,174.441
0.000137301	-454796.13	-0,2.24254e-06,4.54333e-06,6.90549e-06,9.33237e-06,1.18276e-05,1.43952e-05,1.70394e-05,1.97651e-05,2.25772e-05,2.54816e-05,2.84844e-05,3.15927e-05,3.4814e-05,3.81568e-05,4.16308e-05,4.52467e-05,4.90164e-05,5.29537e-05,5.70743e-05,6.13959e-05,6.59392e-05,7.07283e-05,7.57911e-05,8.1161e-05,8.68775e-05,9.29886e-05,9.95527e-05,0.000106643,0.00011435,0.000122792,0.000132124,0.000142557,0.000154384,0.000168038,0.000184188,0.000203953,0.000229434,0.000265349,0.000326745,inf	202585,2124.53,4460.98,5008.95,4818.6,4483.72,4175.33,3924.59,3726.82,3571.42,3394.83,3394.83,3233.76,3233.76,3124.39,3124.39,3047.51,3047.51,2992.31,2992.31,2952.26,2952.26,2922.96,2922.96,2902.06,2902.06,2887.86,2887.86,2879.56,2879.56,2877.09,2877.09,2881.88,2881.88,2898.63,2898.63,2947.71,2947.71,165.175,165.175
