0.000140257	-444741.74	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	5383.67,1227.41,1340.25,1405.39,1451.29,1486.47,1514.85,1538.14,1557.77,1574.58,1595.94,1595.94,1618.55,1618.55,1636.64,1636.64,1651.45,1651.45,1663.74,1663.74,1674.01,1674.01,1682.58,1682.58,1689.65,1689.65,1695.3,1695.3,1699.49,1699.49,1701.95,1701.95,1702.07,1702.07,1698.22,1698.22,1684.56,1684.56,1133.54,1133.54
0.00014458	-440023.97	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	16467.2,1163.75,1252.28,1297.52,1334.15,1366.02,1394.13,1418.58,1440.06,1459.04,1483.88,1483.88,1510.9,1510.9,1533,1533,1551.37,1551.37,1566.76,1566.76,1579.6,1579.6,1590.28,1590.28,1598.9,1598.9,1605.51,1605.51,1609.93,1609.93,1611.67,1611.67,1609.64,1609.64,1601.11,1601.11,1576.63,1576.63,733.114,733.114
0.000146523	-439614.62	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	59395.7,1523.21,1516.44,1479.72,1463.9,1461.92,1467.09,1475.17,1484.51,1494.18,1508.55,1508.55,1525.86,1525.86,1541.18,1541.18,1554.53,1554.53,1566.03,1566.03,1575.71,1575.71,1583.7,1583.7,1589.89,1589.89,1594.18,1594.18,1596.22,1596.22,1595.32,1595.32,1590.1,1590.1,1577.21,1577.21,1545.42,1545.42,538.56,538.56
0.000146872	-441674.43	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	154823,2120.42,2015.74,1862.71,1765.12,1707,1672.4,1651.16,1638.17,1630.39,1624.69,1624.69,1622.93,1622.93,1624.55,1624.55,1627.61,1627.61,1631.05,1631.05,1634.25,1634.25,1636.82,1636.82,1638.35,1638.35,1638.54,1638.54,1636.78,1636.78,1632.25,1632.25,1623.32,1623.32,1606.29,1606.29,1568.94,1568.94,437.845,437.845
0.000146273	-444029.39	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	213742,2532.39,2530.79,2304.02,2129.25,2011.68,1932.72,1878.05,1839.35,1811.39,1782.39,1782.39,1758.66,1758.66,1744.65,1744.65,1736.02,1736.02,1730.46,1730.46,1726.48,1726.48,1723.19,1723.19,1719.79,1719.79,1715.73,1715.73,1710.21,1710.21,1702.24,1702.24,1690.05,1690.05,1669.71,1669.71,1628.57,1628.57,379.777,379.777
0.000145049	-446192.27	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	225000,2751.34,3055.34,2800.65,2550.96,2368.04,2238.69,2145.59,2077.37,2026.27,1970.8,1970.8,1922.42,1922.42,1891.08,1891.08,1869.7,1869.7,1854.44,1854.44,1842.89,1842.89,1833.51,1833.51,1825.13,1825.13,1816.89,1816.89,1807.85,1807.85,1796.84,1796.84,1782.03,1782.03,1759.4,1759.4,1716.4,1716.4,343.744,343.744
0.000143582	-447722.22	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	222625,2856.45,3582.35,3336.51,3012.99,2759.11,2573.88,2438.17,2337.38,2260.92,2176.74,2176.74,2102.01,2102.01,2052.42,2052.42,2017.85,2017.85,1992.75,1992.75,1973.62,1973.62,1958.31,1958.31,1945.18,1945.18,1933.15,1933.15,1921.06,1921.06,1907.65,1907.65,1891.04,1891.04,1867.37,1867.37,1824.66,1824.66,319.088,319.088
0.000142076	-448741.70	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	216337,2838.3,4046.24,3855.81,3471.7,3150.04,2909.68,2731.53,2598.32,2496.74,2384.28,2384.28,2283.92,2283.92,2216.88,2216.88,2169.93,2169.93,2135.76,2135.76,2109.82,2109.82,2089.33,2089.33,2072.27,2072.27,2057.25,2057.25,2042.99,2042.99,2028.16,2028.16,2010.96,2010.96,1987.83,1987.83,1948.09,1948.09,300.567,300.567
0.000140625	-449457.75	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	208614,2696.24,4384.93,4301.89,3883.64,3507.3,3219.43,3003.76,2841.77,2717.8,2580.27,2580.27,2457.42,2457.42,2375.34,2375.34,2317.96,2317.96,2276.36,2276.36,2245.08,2245.08,2220.74,2220.74,2200.98,2200.98,2184.2,2184.2,2169,2169,2154.09,2154.09,2137.82,2137.82,2117.21,2117.21,2083.67,2083.67,285.645,285.645
0.000139264	-450005.65	-0,2.27794e-06,4.61505e-06,7.0145e-06,9.47969e-06,1.20143e-05,1.46224e-05,1.73084e-05,2.00771e-05,2.29336e-05,2.58839e-05,2.89341e-05,3.20914e-05,3.53635e-05,3.87592e-05,4.2288e-05,4.59609e-05,4.97902e-05,5.37897e-05,5.79753e-05,6.23651e-05,6.69802e-05,7.18448e-05,7.69875e-05,8.24422e-05,8.8249e-05,9.44565e-05,0.000101124,0.000108326,0.000116155,0.00012473,0.00013421,0.000144807,0.000156822,0.000170691,0.000187095,0.000207172,0.000233056,0.000269537,0.000331903,inf	200531,2454.76,4563.64,4633.99,4215.52,3805.15,3482.7,3238.51,3053.95,2912.38,2755.17,2755.17,2614.85,2614.85,2521.37,2521.37,2456.37,2456.37,2409.67,2409.67,2374.97,2374.97,2348.52,2348.52,2327.65,2327.65,2310.61,2310.61,2295.99,2295.99,2282.58,2282.58,2269.03,2269.03,2253.23,2253.23,2229.73,2229.73,273.04,273.04
